videoId,title,commentId,textDisplay,authorDisplayName,likeCount,publishedAt,updatedAt
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",Ugw9KWO-noH4tfjQE4Z4AaABAg,"Fun fact: chaeryeong didn’t want to close down the street so she did her scene infront of everyone.
What a confident queen 🥺🥺💜",Rebecca Openshaw,14889,2020-04-05T20:41:18Z,2020-04-05T20:41:18Z
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",UgyYzQQOpUNi57cqpsB4AaABAg,"I love how all the girls share the spotlight, and everyone shines on their own way.",staygenot,1804,2022-12-15T08:45:20Z,2022-12-15T08:45:20Z
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",UgxX5m8TPLZqY-vM1AJ4AaABAg,I don't understand why people don't like this song 🤔 it's so well produced! I love ! l SEE THAT l'M ICY! 🍧,BUNNIESWORD 토끼 단어,767,2022-12-02T02:35:31Z,2023-05-15T19:56:23Z
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",UgxoGk3T97YdHbZK5hd4AaABAg,I love Itzy's songs so much. They make me feel energized.,Chae,369,2023-05-17T20:14:39Z,2023-05-17T20:14:39Z
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",UgzIwuNh3weIG4-paMt4AaABAg,“I see that I’m icy” is just perfect like always. ITZY has the best phrases at their songs. I LOVE ITZY! Midzy forever no matter what.,ibiawlshl,615,2022-12-19T13:09:34Z,2022-12-19T13:09:34Z
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",UgzuTO5_rXCXU3wElpd4AaABAg,"I remember the first I saw this when I was young. In 2019. And now, 2023 I'm watching it again, remembering every lyrics and every part of the music video. Thank you for being my childhood and my favorite group ever since I was young Itzy. I will forever be a midzy!",SimplyxXxBlue,5,2023-10-02T04:39:03Z,2023-10-02T04:39:03Z
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",Ugwr89eJiJ6BztkG0114AaABAg,I’m really loving how this sounds different but it definitely has their own sound and colour,Sami,434,2019-07-28T16:11:52Z,2019-07-28T16:11:52Z
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",Ugxbknvyq19HeSzIW6p4AaABAg,Лучшая песня в мире,jinni,3,2023-02-28T18:06:42Z,2023-02-28T18:06:42Z
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",UgyafPFJIxObLHri-0J4AaABAg,"0:21 Chaeryeong
0:29 Ryujin
0:37 Lia
0:44 Yeji
0:52 Yuna in the center
1:00 Chaeryeong in the center
1:07 Lia
1:15 Yuna
1:23 Ryujin
1:30 Yeji
1:38 Chaeryeong 
1:46 Yeji
1:53 Yuna
2:01 Chaeryeong 
2:06 Yuna
2:09 Yeji in the center
2:16 Ryujin in the center
2:23 Chaeryeong 
2:25 Yeji
2:33 Lia
2:34 Ryujin!?
2:36 Lia
2:37 Ryujin
2:40 Yuna
2:45 Chaeryeong 
2:46 Ryujin the screen stealer xd
2:48 Lia
2:52 Yeji
2:53 Ryujin x2434533
2:55 Yeji
2:56 Yuna
2:57 Chaeryeong 
2:57 Ryujin!?
2:59 Yeji in center
3:01 Lia
3:02 Yeji
3:04 Ryujin in center 
I had to put the outro in slow mo to get the right time stamps so worship me😭",🐚 _• 𝓻𝔁𝓫𝓲𝓵𝓾𝓱𝓿,130,2023-05-05T08:20:54Z,2023-05-05T08:20:54Z
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",UgwkCJo4pubFDQX4WDp4AaABAg,İtzy's songs are killing me😭😭👍👍it's very very good ı cant stop ı listen all dayyy❤️,Roseannes Magic World,4,2023-09-02T16:41:05Z,2023-09-02T16:41:05Z
zndvqTc4P9I,"ITZY ""ICY"" M/V @ITZY",UgwY6Fyjw00t6ZrRFDJ4AaABAg,Itzy's singing voices are really great.,cosmos,319,2023-03-22T12:29:49Z,2023-03-22T12:29:49Z
